P,36,A_Hit Rate,81.9296,B_Hit Rate,75.9328,C_Hit Rate,0,Time,3632933,Number of DRAM is free to access:,2,Number of DRAM access,55172,
P,37,A_Hit Rate,81.4456,B_Hit Rate,75.688,C_Hit Rate,0,Time,4621941,Number of DRAM is free to access:,2,Number of DRAM access,56083,
P,38,A_Hit Rate,80.9504,B_Hit Rate,74.7632,C_Hit Rate,0,Time,3953013,Number of DRAM is free to access:,171,Number of DRAM access,57858,
P,39,A_Hit Rate,80.4496,B_Hit Rate,74.1528,C_Hit Rate,0,Time,4437786,Number of DRAM is free to access:,299,Number of DRAM access,59247,
P,40,A_Hit Rate,79.9776,B_Hit Rate,89.4912,C_Hit Rate,0,Time,2781577,Number of DRAM is free to access:,2,Number of DRAM access,40664,
P,41,A_Hit Rate,79.4656,B_Hit Rate,72.5728,C_Hit Rate,0,Time,4447560,Number of DRAM is free to access:,156,Number of DRAM access,62452,
P,42,A_Hit Rate,78.952,B_Hit Rate,72.2704,C_Hit Rate,0,Time,4000047,Number of DRAM is free to access:,2,Number of DRAM access,63472,
P,43,A_Hit Rate,78.4632,B_Hit Rate,72.4672,C_Hit Rate,0,Time,5059411,Number of DRAM is free to access:,2,Number of DRAM access,63837,
P,44,A_Hit Rate,77.9728,B_Hit Rate,70.776,C_Hit Rate,0,Time,3965163,Number of DRAM is free to access:,2,Number of DRAM access,66564,
P,45,A_Hit Rate,77.4808,B_Hit Rate,76.2376,C_Hit Rate,0,Time,3982440,Number of DRAM is free to access:,2,Number of DRAM access,60352,
P,46,A_Hit Rate,76.9776,B_Hit Rate,69.8464,C_Hit Rate,0,Time,3889561,Number of DRAM is free to access:,2,Number of DRAM access,68970,
P,47,A_Hit Rate,76.4864,B_Hit Rate,69.6408,C_Hit Rate,0,Time,6464969,Number of DRAM is free to access:,113,Number of DRAM access,69841,
P,48,A_Hit Rate,75.992,B_Hit Rate,70.536,C_Hit Rate,0,Time,4199423,Number of DRAM is free to access:,2,Number of DRAM access,69340,
P,49,A_Hit Rate,75.4976,B_Hit Rate,72.4216,C_Hit Rate,0,Time,6316850,Number of DRAM is free to access:,331,Number of DRAM access,67601,
P,50,A_Hit Rate,75,B_Hit Rate,97.5184,C_Hit Rate,0,Time,2036455,Number of DRAM is free to access:,2,Number of DRAM access,36852,
