P,19,A_Hit Rate,89.4824,B_Hit Rate,37.8352,C_Hit Rate,0,Time,8950205,Number of DRAM is free to access:,3,Number of DRAM access,93353,
P,20,A_Hit Rate,89.5872,B_Hit Rate,87.9312,C_Hit Rate,0,Time,2527412,Number of DRAM is free to access:,252,Number of DRAM access,30602,
P,21,A_Hit Rate,88.54,B_Hit Rate,40.7216,C_Hit Rate,0,Time,8651675,Number of DRAM is free to access:,293,Number of DRAM access,90923,
P,22,A_Hit Rate,88.0736,B_Hit Rate,38.9664,C_Hit Rate,0,Time,6147581,Number of DRAM is free to access:,2,Number of DRAM access,93700,
P,23,A_Hit Rate,87.5816,B_Hit Rate,35.9576,C_Hit Rate,0,Time,9307312,Number of DRAM is free to access:,64,Number of DRAM access,98076,
P,24,A_Hit Rate,87.184,B_Hit Rate,50.3648,C_Hit Rate,0,Time,5015637,Number of DRAM is free to access:,2,Number of DRAM access,80564,
P,25,A_Hit Rate,87.1416,B_Hit Rate,92.5096,C_Hit Rate,0,Time,2526220,Number of DRAM is free to access:,2,Number of DRAM access,27936,
P,26,A_Hit Rate,86.2512,B_Hit Rate,46.8176,C_Hit Rate,0,Time,5347903,Number of DRAM is free to access:,2,Number of DRAM access,86164,
P,27,A_Hit Rate,85.7016,B_Hit Rate,33.9048,C_Hit Rate,0,Time,9618610,Number of DRAM is free to access:,40,Number of DRAM access,102992,
P,28,A_Hit Rate,85.1776,B_Hit Rate,33.392,C_Hit Rate,0,Time,6701205,Number of DRAM is free to access:,2,Number of DRAM access,104288,
P,29,A_Hit Rate,84.7912,B_Hit Rate,35.6864,C_Hit Rate,0,Time,9515679,Number of DRAM is free to access:,2,Number of DRAM access,101903,
P,30,A_Hit Rate,84.6864,B_Hit Rate,82.5328,C_Hit Rate,0,Time,3211276,Number of DRAM is free to access:,62,Number of DRAM access,43476,
P,31,A_Hit Rate,83.82,B_Hit Rate,31.2856,C_Hit Rate,0,Time,10172066,Number of DRAM is free to access:,21,Number of DRAM access,108618,
P,32,A_Hit Rate,83.2848,B_Hit Rate,29.264,C_Hit Rate,0,Time,6843001,Number of DRAM is free to access:,2,Number of DRAM access,111814,
P,33,A_Hit Rate,83.0704,B_Hit Rate,65.2744,C_Hit Rate,0,Time,6256392,Number of DRAM is free to access:,310,Number of DRAM access,67069,
P,34,A_Hit Rate,82.4368,B_Hit Rate,51.1056,C_Hit Rate,0,Time,5224479,Number of DRAM is free to access:,2,Number of DRAM access,85572,
P,35,A_Hit Rate,82.0296,B_Hit Rate,44.6504,C_Hit Rate,0,Time,8606736,Number of DRAM is free to access:,179,Number of DRAM access,94150,
P,36,A_Hit Rate,81.5104,B_Hit Rate,41.0272,C_Hit Rate,0,Time,6013557,Number of DRAM is free to access:,2,Number of DRAM access,99328,
P,37,A_Hit Rate,81.012,B_Hit Rate,33.624,C_Hit Rate,0,Time,10145571,Number of DRAM is free to access:,80,Number of DRAM access,109205,
P,38,A_Hit Rate,80.568,B_Hit Rate,28.3552,C_Hit Rate,0,Time,7093585,Number of DRAM is free to access:,2,Number of DRAM access,116346,
P,39,A_Hit Rate,80.0864,B_Hit Rate,31.8144,C_Hit Rate,0,Time,10178873,Number of DRAM is free to access:,33,Number of DRAM access,112624,
P,40,A_Hit Rate,79.8464,B_Hit Rate,78.696,C_Hit Rate,0,Time,3626171,Number of DRAM is free to access:,2,Number of DRAM access,54322,
P,41,A_Hit Rate,79.1568,B_Hit Rate,25.9,C_Hit Rate,0,Time,10728644,Number of DRAM is free to access:,9,Number of DRAM access,121179,
P,42,A_Hit Rate,78.7216,B_Hit Rate,36.6128,C_Hit Rate,0,Time,6421299,Number of DRAM is free to access:,2,Number of DRAM access,108332,
P,43,A_Hit Rate,78.2616,B_Hit Rate,41.1544,C_Hit Rate,0,Time,9159944,Number of DRAM is free to access:,80,Number of DRAM access,103230,
P,44,A_Hit Rate,77.76,B_Hit Rate,24.8656,C_Hit Rate,0,Time,7414795,Number of DRAM is free to access:,2,Number of DRAM access,124218,
P,45,A_Hit Rate,77.3104,B_Hit Rate,37.8656,C_Hit Rate,0,Time,9226051,Number of DRAM is free to access:,15,Number of DRAM access,108530,
P,46,A_Hit Rate,76.8304,B_Hit Rate,22.5456,C_Hit Rate,0,Time,7324227,Number of DRAM is free to access:,2,Number of DRAM access,128280,
P,47,A_Hit Rate,76.3792,B_Hit Rate,36.5064,C_Hit Rate,0,Time,10630872,Number of DRAM is free to access:,13,Number of DRAM access,111393,
P,48,A_Hit Rate,75.9296,B_Hit Rate,52.2688,C_Hit Rate,0,Time,5530553,Number of DRAM is free to access:,2,Number of DRAM access,92252,
P,49,A_Hit Rate,75.4744,B_Hit Rate,70.2352,C_Hit Rate,0,Time,6595341,Number of DRAM is free to access:,87,Number of DRAM access,70363,
P,50,A_Hit Rate,75,B_Hit Rate,95.0128,C_Hit Rate,0,Time,2279347,Number of DRAM is free to access:,2,Number of DRAM access,39984,
