P,36,A_Hit Rate,98.8504,B_Hit Rate,75.6728,C_Hit Rate,73.56,Time,3309642,Number of DRAM is free to access:,215,Number of DRAM access,34346,
P,37,A_Hit Rate,98.8376,B_Hit Rate,75.5488,C_Hit Rate,73.56,Time,3333849,Number of DRAM is free to access:,470,Number of DRAM access,34517,
P,38,A_Hit Rate,98.8424,B_Hit Rate,75.3544,C_Hit Rate,73.56,Time,3345632,Number of DRAM is free to access:,1047,Number of DRAM access,34754,
P,39,A_Hit Rate,98.8304,B_Hit Rate,75.232,C_Hit Rate,73.52,Time,3356337,Number of DRAM is free to access:,206,Number of DRAM access,34922,
P,40,A_Hit Rate,98.8384,B_Hit Rate,75.0208,C_Hit Rate,73.52,Time,3393605,Number of DRAM is free to access:,670,Number of DRAM access,35176,
P,41,A_Hit Rate,98.8352,B_Hit Rate,74.8152,C_Hit Rate,73.56,Time,3425510,Number of DRAM is free to access:,991,Number of DRAM access,35437,
P,42,A_Hit Rate,98.836,B_Hit Rate,74.6456,C_Hit Rate,73.56,Time,3432514,Number of DRAM is free to access:,111,Number of DRAM access,35648,
P,43,A_Hit Rate,98.836,B_Hit Rate,74.4008,C_Hit Rate,73.52,Time,3457756,Number of DRAM is free to access:,96,Number of DRAM access,35954,
P,44,A_Hit Rate,98.8232,B_Hit Rate,74.208,C_Hit Rate,73.52,Time,3480617,Number of DRAM is free to access:,1396,Number of DRAM access,36211,
P,45,A_Hit Rate,98.82,B_Hit Rate,73.9672,C_Hit Rate,73.56,Time,3506698,Number of DRAM is free to access:,351,Number of DRAM access,36516,
P,46,A_Hit Rate,98.8264,B_Hit Rate,73.7912,C_Hit Rate,73.52,Time,3522915,Number of DRAM is free to access:,693,Number of DRAM access,36728,
P,47,A_Hit Rate,98.8216,B_Hit Rate,73.5904,C_Hit Rate,73.56,Time,3549378,Number of DRAM is free to access:,113,Number of DRAM access,36985,
P,48,A_Hit Rate,98.8184,B_Hit Rate,73.4248,C_Hit Rate,73.56,Time,3567381,Number of DRAM is free to access:,2227,Number of DRAM access,37196,
P,49,A_Hit Rate,98.8224,B_Hit Rate,73.1776,C_Hit Rate,73.56,Time,3594687,Number of DRAM is free to access:,9188,Number of DRAM access,37500,
P,50,A_Hit Rate,98.8136,B_Hit Rate,73.0072,C_Hit Rate,73.56,Time,3618740,Number of DRAM is free to access:,210,Number of DRAM access,37724,
