P,1,A_Hit Rate,99.4544,B_Hit Rate,99.1736,C_Hit Rate,75,Time,1043633,Number of DRAM is free to access:,749071,Number of DRAM access,4215,
P,2,A_Hit Rate,98.9104,B_Hit Rate,98.3792,C_Hit Rate,50,Time,695910,Number of DRAM is free to access:,250617,Number of DRAM access,5888,
P,3,A_Hit Rate,98.3784,B_Hit Rate,97.5168,C_Hit Rate,26,Time,812043,Number of DRAM is free to access:,34835,Number of DRAM access,7631,
P,4,A_Hit Rate,97.8496,B_Hit Rate,96.8112,C_Hit Rate,2,Time,806081,Number of DRAM is free to access:,9157,Number of DRAM access,9174,
P,5,A_Hit Rate,97.3784,B_Hit Rate,96.8992,C_Hit Rate,0,Time,851566,Number of DRAM is free to access:,1196,Number of DRAM access,9653,
P,6,A_Hit Rate,96.9168,B_Hit Rate,97.0096,C_Hit Rate,2,Time,865891,Number of DRAM is free to access:,6198,Number of DRAM access,10092,
P,7,A_Hit Rate,96.3872,B_Hit Rate,97.188,C_Hit Rate,1,Time,945911,Number of DRAM is free to access:,9182,Number of DRAM access,10531,
P,8,A_Hit Rate,95.8576,B_Hit Rate,96.9888,C_Hit Rate,2,Time,946628,Number of DRAM is free to access:,3339,Number of DRAM access,11442,
P,9,A_Hit Rate,95.3752,B_Hit Rate,97.1096,C_Hit Rate,0,Time,1033205,Number of DRAM is free to access:,1347,Number of DRAM access,11894,
P,10,A_Hit Rate,94.8592,B_Hit Rate,97.336,C_Hit Rate,0,Time,999309,Number of DRAM is free to access:,512,Number of DRAM access,12256,
P,11,A_Hit Rate,94.388,B_Hit Rate,97.2112,C_Hit Rate,0,Time,1141630,Number of DRAM is free to access:,903,Number of DRAM access,13001,
P,12,A_Hit Rate,93.8912,B_Hit Rate,97.0352,C_Hit Rate,2,Time,1147050,Number of DRAM is free to access:,5609,Number of DRAM access,13842,
P,13,A_Hit Rate,93.4176,B_Hit Rate,97.0232,C_Hit Rate,0,Time,1250872,Number of DRAM is free to access:,1356,Number of DRAM access,14449,
P,14,A_Hit Rate,92.928,B_Hit Rate,97.2496,C_Hit Rate,0,Time,1233121,Number of DRAM is free to access:,83,Number of DRAM access,14778,
P,15,A_Hit Rate,92.4224,B_Hit Rate,97.3056,C_Hit Rate,0,Time,1294969,Number of DRAM is free to access:,734,Number of DRAM access,15340,
P,16,A_Hit Rate,91.9072,B_Hit Rate,97.3216,C_Hit Rate,2,Time,1245131,Number of DRAM is free to access:,3503,Number of DRAM access,15964,
P,17,A_Hit Rate,91.42,B_Hit Rate,97.2912,C_Hit Rate,0,Time,1379020,Number of DRAM is free to access:,456,Number of DRAM access,16611,
P,18,A_Hit Rate,90.9424,B_Hit Rate,97.344,C_Hit Rate,0,Time,1319714,Number of DRAM is free to access:,273,Number of DRAM access,17142,
P,19,A_Hit Rate,90.4568,B_Hit Rate,97.3024,C_Hit Rate,0,Time,1508047,Number of DRAM is free to access:,131,Number of DRAM access,17801,
P,20,A_Hit Rate,89.9568,B_Hit Rate,97.2848,C_Hit Rate,0,Time,1470769,Number of DRAM is free to access:,82,Number of DRAM access,18448,
P,21,A_Hit Rate,89.468,B_Hit Rate,97.224,C_Hit Rate,0,Time,1615795,Number of DRAM is free to access:,525,Number of DRAM access,19135,
P,22,A_Hit Rate,88.9824,B_Hit Rate,97.1856,C_Hit Rate,0,Time,1614128,Number of DRAM is free to access:,281,Number of DRAM access,19790,
P,23,A_Hit Rate,88.4704,B_Hit Rate,96.9904,C_Hit Rate,0,Time,1740916,Number of DRAM is free to access:,235,Number of DRAM access,20674,
P,24,A_Hit Rate,87.976,B_Hit Rate,96.9344,C_Hit Rate,2,Time,1683288,Number of DRAM is free to access:,3247,Number of DRAM access,21362,
P,25,A_Hit Rate,87.4632,B_Hit Rate,96.8656,C_Hit Rate,0,Time,1730920,Number of DRAM is free to access:,382,Number of DRAM access,22089,
P,26,A_Hit Rate,86.9584,B_Hit Rate,96.8688,C_Hit Rate,0,Time,1739605,Number of DRAM is free to access:,253,Number of DRAM access,22716,
P,27,A_Hit Rate,86.46,B_Hit Rate,97.0368,C_Hit Rate,0,Time,1836943,Number of DRAM is free to access:,303,Number of DRAM access,23129,
P,28,A_Hit Rate,85.9616,B_Hit Rate,97.2048,C_Hit Rate,0,Time,1743518,Number of DRAM is free to access:,31,Number of DRAM access,23542,
P,29,A_Hit Rate,85.464,B_Hit Rate,97.2656,C_Hit Rate,0,Time,1850542,Number of DRAM is free to access:,199,Number of DRAM access,24088,
P,30,A_Hit Rate,84.9664,B_Hit Rate,97.3264,C_Hit Rate,0,Time,1804352,Number of DRAM is free to access:,225,Number of DRAM access,24634,
P,31,A_Hit Rate,84.4632,B_Hit Rate,97.3344,C_Hit Rate,0,Time,1897264,Number of DRAM is free to access:,301,Number of DRAM access,25253,
P,32,A_Hit Rate,83.96,B_Hit Rate,97.3424,C_Hit Rate,0,Time,1891379,Number of DRAM is free to access:,2,Number of DRAM access,25872,
P,33,A_Hit Rate,83.4632,B_Hit Rate,97.3672,C_Hit Rate,0,Time,1959794,Number of DRAM is free to access:,45,Number of DRAM access,26462,
P,34,A_Hit Rate,82.9664,B_Hit Rate,97.392,C_Hit Rate,0,Time,1936770,Number of DRAM is free to access:,89,Number of DRAM access,27052,
P,35,A_Hit Rate,82.4648,B_Hit Rate,97.3824,C_Hit Rate,0,Time,1997801,Number of DRAM is free to access:,363,Number of DRAM access,27691,
P,36,A_Hit Rate,81.9632,B_Hit Rate,97.3728,C_Hit Rate,0,Time,2017864,Number of DRAM is free to access:,196,Number of DRAM access,28330,
P,37,A_Hit Rate,81.4712,B_Hit Rate,97.4064,C_Hit Rate,0,Time,2062120,Number of DRAM is free to access:,222,Number of DRAM access,28903,
P,38,A_Hit Rate,80.9792,B_Hit Rate,97.44,C_Hit Rate,0,Time,2039973,Number of DRAM is free to access:,224,Number of DRAM access,29476,
P,39,A_Hit Rate,80.4824,B_Hit Rate,97.4192,C_Hit Rate,0,Time,2098712,Number of DRAM is free to access:,433,Number of DRAM access,30123,
P,40,A_Hit Rate,79.9856,B_Hit Rate,97.3984,C_Hit Rate,0,Time,2062583,Number of DRAM is free to access:,81,Number of DRAM access,30770,
P,41,A_Hit Rate,79.4832,B_Hit Rate,97.4176,C_Hit Rate,0,Time,2102096,Number of DRAM is free to access:,83,Number of DRAM access,31374,
P,42,A_Hit Rate,78.9808,B_Hit Rate,97.4368,C_Hit Rate,0,Time,2078965,Number of DRAM is free to access:,224,Number of DRAM access,31978,
P,43,A_Hit Rate,78.48,B_Hit Rate,97.436,C_Hit Rate,0,Time,2124436,Number of DRAM is free to access:,303,Number of DRAM access,32605,
P,44,A_Hit Rate,77.9792,B_Hit Rate,97.4352,C_Hit Rate,0,Time,2097849,Number of DRAM is free to access:,253,Number of DRAM access,33232,
P,45,A_Hit Rate,77.4832,B_Hit Rate,97.4472,C_Hit Rate,0,Time,2145633,Number of DRAM is free to access:,434,Number of DRAM access,33837,
