P,36,A_Hit Rate,81.8208,B_Hit Rate,93.8448,C_Hit Rate,0,Time,2391537,Number of DRAM is free to access:,259,Number of DRAM access,32918,
P,37,A_Hit Rate,81.3216,B_Hit Rate,93.7744,C_Hit Rate,0,Time,2525213,Number of DRAM is free to access:,366,Number of DRAM access,33630,
P,38,A_Hit Rate,80.8224,B_Hit Rate,93.704,C_Hit Rate,0,Time,2413066,Number of DRAM is free to access:,69,Number of DRAM access,34342,
P,39,A_Hit Rate,80.3448,B_Hit Rate,94.1544,C_Hit Rate,0,Time,2516774,Number of DRAM is free to access:,367,Number of DRAM access,34376,
P,40,A_Hit Rate,79.8672,B_Hit Rate,94.6048,C_Hit Rate,0,Time,2244749,Number of DRAM is free to access:,92,Number of DRAM access,34410,
P,41,A_Hit Rate,79.3856,B_Hit Rate,94.8192,C_Hit Rate,0,Time,2428555,Number of DRAM is free to access:,318,Number of DRAM access,34744,
P,42,A_Hit Rate,78.904,B_Hit Rate,95.0336,C_Hit Rate,0,Time,2321239,Number of DRAM is free to access:,63,Number of DRAM access,35078,
P,43,A_Hit Rate,78.4264,B_Hit Rate,95.032,C_Hit Rate,0,Time,2391675,Number of DRAM is free to access:,286,Number of DRAM access,35677,
P,44,A_Hit Rate,77.9488,B_Hit Rate,95.0304,C_Hit Rate,0,Time,2317827,Number of DRAM is free to access:,202,Number of DRAM access,36276,
P,45,A_Hit Rate,77.444,B_Hit Rate,95.0232,C_Hit Rate,0,Time,2394575,Number of DRAM is free to access:,258,Number of DRAM access,36916,
P,46,A_Hit Rate,76.9392,B_Hit Rate,95.016,C_Hit Rate,0,Time,2329280,Number of DRAM is free to access:,101,Number of DRAM access,37556,
P,47,A_Hit Rate,76.4552,B_Hit Rate,95.0768,C_Hit Rate,0.96,Time,2368467,Number of DRAM is free to access:,324,Number of DRAM access,38085,
P,48,A_Hit Rate,75.9712,B_Hit Rate,95.1376,C_Hit Rate,1.92,Time,2293367,Number of DRAM is free to access:,948,Number of DRAM access,38614,
P,49,A_Hit Rate,75.4856,B_Hit Rate,95.0752,C_Hit Rate,0.96,Time,2337985,Number of DRAM is free to access:,2820,Number of DRAM access,39299,
P,50,A_Hit Rate,75,B_Hit Rate,95.0128,C_Hit Rate,0,Time,2279347,Number of DRAM is free to access:,2,Number of DRAM access,39984,
