P,1,A_Hit Rate,99.4544,B_Hit Rate,99.1736,C_Hit Rate,75,Time,1043633,Number of DRAM is free to access:,749071,Number of DRAM access,4215,
P,2,A_Hit Rate,99.428,B_Hit Rate,98.6624,C_Hit Rate,74,Time,710426,Number of DRAM is free to access:,209672,Number of DRAM access,4887,
P,3,A_Hit Rate,99.4248,B_Hit Rate,98.1336,C_Hit Rate,74,Time,639936,Number of DRAM is free to access:,48931,Number of DRAM access,5552,
P,4,A_Hit Rate,99.4192,B_Hit Rate,97.5872,C_Hit Rate,74,Time,671884,Number of DRAM is free to access:,12574,Number of DRAM access,6242,
P,5,A_Hit Rate,99.4096,B_Hit Rate,97.0936,C_Hit Rate,74,Time,710712,Number of DRAM is free to access:,4240,Number of DRAM access,6871,
P,6,A_Hit Rate,99.4152,B_Hit Rate,96.5552,C_Hit Rate,74,Time,789706,Number of DRAM is free to access:,9133,Number of DRAM access,7537,
P,7,A_Hit Rate,99.4064,B_Hit Rate,96.0656,C_Hit Rate,74,Time,844915,Number of DRAM is free to access:,8321,Number of DRAM access,8160,
P,8,A_Hit Rate,99.4016,B_Hit Rate,95.5408,C_Hit Rate,74,Time,904260,Number of DRAM is free to access:,9805,Number of DRAM access,8822,
P,9,A_Hit Rate,99.4096,B_Hit Rate,95.0368,C_Hit Rate,74,Time,961677,Number of DRAM is free to access:,6241,Number of DRAM access,9442,
P,10,A_Hit Rate,99.4088,B_Hit Rate,94.5488,C_Hit Rate,74,Time,1010261,Number of DRAM is free to access:,769,Number of DRAM access,10053,
P,11,A_Hit Rate,99.4032,B_Hit Rate,94.0664,C_Hit Rate,74,Time,1072498,Number of DRAM is free to access:,3607,Number of DRAM access,10663,
P,12,A_Hit Rate,99.388,B_Hit Rate,93.54,C_Hit Rate,74,Time,1141641,Number of DRAM is free to access:,12175,Number of DRAM access,11340,
P,13,A_Hit Rate,99.3928,B_Hit Rate,93.044,C_Hit Rate,74,Time,1190909,Number of DRAM is free to access:,1827,Number of DRAM access,11954,
P,14,A_Hit Rate,99.388,B_Hit Rate,92.5024,C_Hit Rate,74,Time,1245223,Number of DRAM is free to access:,1840,Number of DRAM access,12637,
P,15,A_Hit Rate,99.372,B_Hit Rate,91.9896,C_Hit Rate,74,Time,1323570,Number of DRAM is free to access:,4572,Number of DRAM access,13298,
P,16,A_Hit Rate,99.368,B_Hit Rate,91.468,C_Hit Rate,74,Time,1392328,Number of DRAM is free to access:,11121,Number of DRAM access,13955,
P,17,A_Hit Rate,99.3512,B_Hit Rate,91.0024,C_Hit Rate,74,Time,1443215,Number of DRAM is free to access:,2499,Number of DRAM access,14558,
P,18,A_Hit Rate,99.3592,B_Hit Rate,90.4904,C_Hit Rate,74,Time,1494067,Number of DRAM is free to access:,393,Number of DRAM access,15188,
P,19,A_Hit Rate,99.3576,B_Hit Rate,89.98,C_Hit Rate,74,Time,1551078,Number of DRAM is free to access:,673,Number of DRAM access,15828,
P,20,A_Hit Rate,99.3608,B_Hit Rate,89.4504,C_Hit Rate,74,Time,1616321,Number of DRAM is free to access:,2000,Number of DRAM access,16486,
P,21,A_Hit Rate,99.3488,B_Hit Rate,88.9328,C_Hit Rate,74,Time,1678273,Number of DRAM is free to access:,2314,Number of DRAM access,17148,
P,22,A_Hit Rate,99.3488,B_Hit Rate,88.408,C_Hit Rate,74,Time,1729563,Number of DRAM is free to access:,4547,Number of DRAM access,17804,
P,23,A_Hit Rate,99.3496,B_Hit Rate,87.9152,C_Hit Rate,74,Time,1799422,Number of DRAM is free to access:,6062,Number of DRAM access,18419,
P,24,A_Hit Rate,99.3416,B_Hit Rate,87.376,C_Hit Rate,74,Time,1870333,Number of DRAM is free to access:,11476,Number of DRAM access,19103,
